qid1	qid2	score	label
2272169	19642601	0.4459651160311107	0
2272169	30877235	0.3627054678819477	0
2272169	31389748	0.35539853973798885	0
2272169	4846763	0.2619156120481484	0
2272169	36000811	0.25951596526309867	0
2272169	43691313	0.25915156407986967	0
2272169	30903864	0.24250468625141902	0
2272169	13054328	0.2309506753494179	0
2272169	22154613	0.22742434407376674	0
2272169	5734647	0.20751031911973897	0
2272169	4006715	0.18800948669000542	0
2272169	10211781	0.18603705580065807	0
2272169	30321725	0.17617128379535424	0
2272169	8476588	0.17173506605442745	1
2272169	12849591	0.16645950882779176	0
2272169	30512833	0.16287045467320588	0
2272169	14754062	0.1567630395442633	0
2272169	44886010	0.14096408662160068	0
2272169	5159282	0.1401320119824175	0
2272169	19782676	0.13627444877288145	0
2272169	41875248	0.10896811523535477	0
2272169	11598556	0.0633970734928504	0
2272169	21863927	0.04104693425031757	0
2272169	22640219	0.025662547383842216	0
2272169	27876052	0.0	0
2272169	23886626	0.0	0
2272169	19599930	0.0	0
2272169	19646199	0.0	0
2272169	36240196	0.0	0
2272169	12717451	0.0	0
1662766	1210539	0.3987493209489494	0
1662766	37876994	0.37592817559187314	0
1662766	6650296	0.35462394110569057	0
1662766	43493566	0.27029729337692454	0
1662766	7985948	0.24865897670564266	0
1662766	23248964	0.20527423279969775	0
1662766	44776526	0.156233944817517	0
1662766	615208	0.15558002900078138	0
1662766	36245737	0.14024669568914358	0
1662766	992414	0.1282662472706936	0
1662766	11175753	0.10048046159873608	1
1662766	41482287	0.09813048275886219	0
1662766	1775557	0.08302103433371182	0
1662766	2777205	0.03608790847138997	0
1662766	5843311	0.032055051247760306	0
1662766	14041467	0.03175911782464737	0
1662766	26412295	0.03036759518225209	0
1662766	1600866	0.023033120434337216	0
1662766	38285475	0.015712763807626807	0
1662766	41737597	0.0049556995234159434	0
1662766	13165680	0.0	0
1662766	2422320	0.0	0
1662766	25506386	0.0	0
1662766	3839584	0.0	0
1662766	26039056	0.0	0
1662766	9723343	0.0	0
1662766	19187619	0.0	0
1662766	982400	0.0	0
1662766	47519013	0.0	0
1662766	4990031	0.0	0
35172561	21624299	0.8032683585847593	0
35172561	23009030	0.6068893757469546	0
35172561	29457075	0.5509346535127123	0
35172561	32968914	0.4851872447792919	0
35172561	38661155	0.38267956645424644	0
35172561	38934917	0.3509306267520813	0
35172561	19871437	0.32079070349605654	0
35172561	40942515	0.304965582491765	0
35172561	556110	0.2964650477768947	0
35172561	22097365	0.27810143794716113	0
35172561	41550884	0.26567159097445336	0
35172561	17720902	0.2582879082601831	0
35172561	19099289	0.2054015524241365	0
35172561	35293116	0.1988568185896601	0
35172561	14984213	0.19321256283732155	0
35172561	31459506	0.15706176814039902	1
35172561	47327677	0.15446025702350016	0
35172561	36931035	0.14737695309702517	0
35172561	17110275	0.12630475232872596	0
35172561	38033711	0.10956442887432995	0
35172561	31591928	0.09278152378587103	0
35172561	32868789	0.09046858716380908	0
35172561	26103018	0.04118013835149397	0
35172561	36729549	0.03575042174910692	0
35172561	46754322	0.03480679837204133	0
35172561	32583034	0.034336737537908335	0
35172561	43260004	0.02619362655544473	0
35172561	35976627	0.012901660302495177	0
35172561	9130867	0.0	0
35172561	27550929	0.0	0
26024193	19739026	0.43373875732041056	1
26024193	2995079	0.40913864490026347	0
26024193	18261152	0.40800018313750736	0
26024193	5356391	0.37210114546443723	0
26024193	1362030	0.3565039055450099	0
26024193	2006315	0.33991269180971523	0
26024193	343728	0.3214398092116005	0
26024193	736913	0.2932445405264124	0
26024193	1126228	0.2710572630994232	0
26024193	8518301	0.2679704218181786	0
26024193	43669802	0.259202340058105	0
26024193	38725422	0.21399297350596855	0
26024193	2657876	0.16520622743503527	0
26024193	7144183	0.16179014652351403	0
26024193	4309792	0.14549590373432328	0
26024193	3011726	0.14292954067637093	0
26024193	6342163	0.13029998475319493	0
26024193	26969882	0.11778425547288354	0
26024193	38201667	0.06309165429248885	0
26024193	23080945	0.05415915393184252	1
26024193	28629245	0.011181880095248647	0
26024193	33407091	0.00912445398038033	0
26024193	16895974	0.0	0
26024193	31421305	0.0	0
26024193	15388937	0.0	0
26024193	10585656	0.0	0
26024193	9468299	0.0	0
26024193	39306374	0.0	0
26024193	28377629	0.0	0
26024193	10800202	0.0	0
35130180	1221512	0.5700099941602406	0
35130180	5546351	0.5431277282686084	0
35130180	5094825	0.5400756687698054	0
35130180	7202616	0.5235736463264922	0
35130180	260666	0.5220176878048168	1
35130180	24300773	0.4880243283804382	0
35130180	35045374	0.4747718196650622	0
35130180	27800229	0.4324712970017639	0
35130180	22727212	0.4047762830240467	0
35130180	28077081	0.4020303247607637	0
35130180	39989560	0.39534644044013983	0
35130180	17344638	0.3828804324844973	0
35130180	30008922	0.37418076500149006	0
35130180	44252540	0.33662603985887085	0
35130180	12119295	0.32807806009323665	0
35130180	4746379	0.3138761987536748	0
35130180	258285	0.2766530958274027	0
35130180	10122188	0.2618547632586376	0
35130180	29754584	0.26066910260987264	0
35130180	23008433	0.2552345513000224	0
35130180	9277684	0.24296735717215956	0
35130180	8121682	0.23886064046564012	0
35130180	1492359	0.23431854382140743	0
35130180	30424513	0.21751932271333044	0
35130180	35348504	0.191232092208525	0
35130180	24194188	0.183075161134883	0
35130180	33554916	0.1689724260687571	0
35130180	8344178	0.13624178755861457	0
35130180	5482588	0.0	0
35130180	11296789	0.0	0
26076613	26315387	0.36994000836696833	1
26076613	9271849	0.33713551279462645	0
26076613	5799273	0.2845491373671149	0
26076613	39929883	0.2518968983212435	0
26076613	11142606	0.22302984029837486	0
26076613	1684583	0.2114325313445008	0
26076613	636072	0.20301653484954588	0
26076613	11853901	0.18552718838424642	0
26076613	4592127	0.1696826476057834	0
26076613	16375378	0.15129253285458324	0
26076613	4694238	0.14351566812040006	0
