qid1	qid2	score	label
33949786	39691902	1.0	0
33949786	38743506	0.7499585052671157	0
33949786	45219736	0.738294850030745	0
33949786	40685452	0.6875184886853157	0
33949786	44675051	0.5753490799089087	0
33949786	42330839	0.5709015027613515	0
33949786	40994583	0.5209269948391264	0
33949786	33992029	0.49207301194412617	1
33949786	44461197	0.4573987426301587	0
33949786	45266976	0.4273110030179317	0
33949786	46474658	0.38770370132701215	0
33949786	21656062	0.37299616004338443	0
33949786	29919353	0.3313177039493298	0
33949786	47485023	0.31974986754633017	0
33949786	45110098	0.3097812128539344	0
33949786	41783136	0.23926689882498725	0
33949786	30896883	0.20436630441593218	0
33949786	44779851	0.19086510766611586	0
33949786	43240604	0.10946133718281638	0
33949786	33723459	0.08372006618950201	0
33949786	33018752	0.0	0
33949786	28284110	0.0	0
33949786	4162603	0.0	0
33949786	21528127	0.0	0
33949786	4114921	0.0	0
33949786	28018097	0.0	0
33949786	21369139	0.0	0
33949786	45578535	0.0	0
33949786	19984917	0.0	0
33949786	27824979	0.0	0
11096617	35226793	1.0	0
11096617	6420322	0.9624056202948761	0
11096617	41732738	0.8848868320708914	0
11096617	17361576	0.8607795603876831	0
11096617	9146890	0.7217954530465468	0
11096617	16240782	0.7066006192565714	0
11096617	38046733	0.6854491403248826	0
11096617	17820531	0.650757998120599	0
11096617	8466768	0.6212042806836606	0
11096617	47369809	0.5940501235812469	0
11096617	22122065	0.581980236868664	0
11096617	2988548	0.5678952043822999	0
11096617	45484505	0.5605043420617963	0
11096617	4938089	0.5272940081803376	0
11096617	45735109	0.5091255967954839	0
11096617	33445812	0.48998703260500415	0
11096617	38796217	0.46295426765768055	0
11096617	18265023	0.45967652364902145	0
11096617	32007311	0.43451124457354023	0
11096617	6874149	0.40281247673750453	0
11096617	24978121	0.38334677942938195	1
11096617	1697702	0.2773233884876961	0
11096617	31491028	0.2661253925602378	0
11096617	17768563	0.2482703281513068	0
11096617	31497815	0.18336533364159563	0
11096617	42060772	0.14938660931741385	0
11096617	23722455	0.0	0
11096617	21113071	0.0	0
11096617	45609619	0.0	0
11096617	22739701	0.0	0
14611240	23389141	1.0	0
14611240	44517754	0.9093022767590524	0
14611240	3058723	0.8327002040546078	1
14611240	12676634	0.817004782677307	0
14611240	5190346	0.8134930225997405	0
14611240	18433193	0.7726063788508509	0
14611240	33523731	0.7054517222633004	0
14611240	38001160	0.7048796226988081	0
14611240	32875963	0.6648669175754279	0
14611240	17156943	0.6497294846273581	0
14611240	16538216	0.6409727614737742	0
14611240	46307436	0.6257848041479951	0
14611240	20014179	0.5899239825742612	0
14611240	37201868	0.5889232275942524	0
14611240	14029085	0.5887858520711184	0
14611240	32597082	0.5625851591593554	0
14611240	1580504	0.5489433324259463	0
14611240	10212493	0.5029178457368573	0
14611240	3931649	0.4637547340118826	0
14611240	2690971	0.4376067705220092	0
14611240	1906184	0.4071695493212003	0
14611240	21773160	0.3152599883984771	0
14611240	22442564	0.30272066478900794	0
14611240	33574391	0.2968782512285571	0
14611240	23844233	0.2959825511302791	0
14611240	20775149	0.2540056736220583	0
14611240	29317803	0.25119811867059777	0
14611240	16739894	0.2307537742870598	0
14611240	3588785	0.20584296020470821	0
14611240	13586420	0.15939826843878677	0
46651581	35237289	1.0	0
46651581	33812902	0.8995004505831341	0
46651581	14735427	0.8382186926103922	0
46651581	30687938	0.779749681629939	0
46651581	29742629	0.7667482630690997	0
46651581	41323039	0.7401293037312863	0
46651581	34128430	0.6996474367914194	0
46651581	8975818	0.6916757222027359	0
46651581	45265382	0.6804396691162025	0
46651581	8282662	0.6790533799587627	0
46651581	16593246	0.628058373695031	0
46651581	40265164	0.5484789621145546	0
46651581	33443104	0.5173615892705932	0
46651581	38275243	0.498480807656613	0
46651581	23451910	0.4744593129908057	0
46651581	6018986	0.4507160459565819	0
46651581	43887588	0.434321922615015	0
46651581	43162867	0.4305276903775588	0
46651581	36002884	0.4284817628356965	0
46651581	3142901	0.38029568046668216	0
46651581	23497710	0.369028109051782	0
46651581	16074376	0.3339534836971865	0
46651581	6999522	0.2664136173032305	0
46651581	17845366	0.2142580235567992	0
46651581	39572603	0.2089506099283806	0
46651581	47060586	0.2045285005953362	0
46651581	45318536	0.1270111810174232	0
46651581	44623376	0.0	1
46651581	35236953	0.0	0
46651581	23478217	0.0	0
42146482	20908047	1.0	1
42146482	29387920	0.696056381011673	0
42146482	33689705	0.6919563489725841	0
42146482	29290874	0.6777266171612285	0
42146482	20297249	0.6480988999925238	0
42146482	30283435	0.6451469008056103	0
42146482	32564117	0.6360773839786995	0
42146482	2945017	0.6172834436521569	0
42146482	41386021	0.5958238394479416	0
42146482	27088562	0.5909517280214248	0
42146482	40016521	0.5841608266008832	0
42146482	35856654	0.5818797016823586	0
42146482	20255294	0.5346319052071885	0
42146482	1344308	0.5251368870968653	0
42146482	46903261	0.5148654988012779	0
42146482	43359623	0.47641637183013297	0
42146482	31156424	0.4704828215320599	0
42146482	22242730	0.4702466546102178	0
42146482	19182281	0.41735059957646314	0
42146482	33536785	0.39802377791609445	0
42146482	21364883	0.3844373436515839	0
42146482	35707977	0.3759946243116057	0
42146482	2247394	0.37432714929510447	0
42146482	4111685	0.36571567059354576	0
42146482	41685478	0.3628847575674194	0
42146482	17686822	0.33119972297040795	0
42146482	36978895	0.3223576046401852	0
42146482	32785760	0.24196813205426582	0
42146482	45449205	0.16921988936395313	0
42146482	27227894	0.12917479677196583	0
14472795	36960576	1.0	0
14472795	9907670	0.8170452693761796	1
14472795	27885989	0.7495719512129361	0
14472795	24002449	0.6882393321011476	0
14472795	41387503	0.6754744725097054	0
14472795	2589479	0.6406554843705121	0
14472795	8474670	0.6149678972523955	0
14472795	1937622	0.6052567651205732	0
14472795	22467845	0.5861394549892992	0
14472795	13169456	0.5841431099258049	0
14472795	23158766	0.5841431099258049	0
14472795	31876619	0.5522884668318525	0
14472795	11619169	0.5501154077047581	0
14472795	3429985	0.5259235420549903	0
14472795	20943199	0.5081835993790488	0
14472795	18151994	0.4863180971235356	0
14472795	17194657	0.4688814143148507	0
14472795	1988599	0.4479934264185234	0
14472795	5055942	0.4442889337403176	0
14472795	41640925	0.4376953633770433	0
14472795	35536552	0.4372128737463272	0
14472795	22859493	0.38852127968973504	0
14472795	5055812	0.32417389702641686	0
14472795	28271051	0.32375903533014644	0
14472795	28988281	0.32116203596884524	0
14472795	32179040	0.2316365877098693	0
14472795	33512126	0.22130560414279957	0
14472795	27890054	0.21090541873277344	0
14472795	24766561	0.08676201973103982	0
14472795	7239315	0.0	0
1802971	27083417	1.0	0
1802971	35806688	0.9816522811719613	0
1802971	29020916	0.9145338420046516	0
1802971	47492657	0.8886407332923766	0
1802971	33745649	0.8040783899967674	0
1802971	24380296	0.7782610603613596	0
1802971	14920342	0.7361949325162807	0
1802971	19953743	0.5075706007664404	0
1802971	13500883	0.38918199054428154	0
1802971	37963429	0.3271913486598264	0
1802971	45720387	0.23628514442438597	0
1802971	44393191	0.228660869784393	0
1802971	46382559	0.1718920001940875	0
1802971	33310772	0.1587542080532826	0
1802971	2963654	0.0	1
1802971	13317003	0.0	0
1802971	21770282	0.0	0
1802971	7465590	0.0	0
1802971	37780785	0.0	0
1802971	23517952	0.0	0
1802971	12360860	0.0	0
1802971	15190632	0.0	0
1802971	46299570	0.0	0
1802971	37500913	0.0	0
1802971	28301892	0.0	0
1802971	26238443	0.0	0
1802971	39817199	0.0	0
1802971	23185342	0.0	0
1802971	27827910	0.0	0
1802971	14804084	0.0	0
26302575	4552380	1.0	0
26302575	17333014	0.9028722803415863	1
26302575	12069236	0.8654090234754778	0
26302575	38276487	0.7760169111063236	0
26302575	20291962	0.7648262151977046	0
26302575	36288746	0.72322573401163	0
26302575	34360444	0.6673090981940998	0
26302575	13621110	0.625556888663984	0
26302575	7990790	0.6082328844086106	0
26302575	7300230	0.6060838794968018	0
26302575	14347476	0.5800425530290101	0
26302575	7942547	0.4935170709503127	0
26302575	29949970	0.48584243842767094	0
26302575	37429476	0.44722397713779144	0
26302575	43020988	0.4348845005597458	0
26302575	8895208	0.41831832024491916	0
26302575	30906571	0.41747096281355245	0
26302575	22757867	0.38457578093751604	0
26302575	2432527	0.36910662366144226	0
26302575	1958219	0.36910662366144226	0
26302575	39891387	0.35710368089707595	0
26302575	46274518	0.35710368089707595	0
26302575	1520031	0.3169959800737509	0
26302575	41491192	0.3015056405695336	0
26302575	46920027	0.28299249037385615	0
26302575	40499188	0.0	0
26302575	30314882	0.0	0
26302575	20937866	0.0	0
26302575	29083939	0.0	0
26302575	41047901	0.0	0
16756613	17315817	1.0	0
16756613	45309917	0.9363247892231197	0
16756613	46875395	0.767529747776689	0
16756613	42400430	0.5807226633853501	0
16756613	11838075	0.572438502769539	0
16756613	35642133	0.5717653377418028	0
16756613	32281568	0.5256371367942144	0
16756613	41542993	0.5255046213154536	0
16756613	17656320	0.5132657891301364	1
16756613	47607515	0.4221187680925818	0
16756613	41209874	0.3936292923618026	0
16756613	21624060	0.3711217227568297	0
16756613	16662981	0.35529902211579123	0
16756613	40688654	0.28428227731958644	0
